round,loss,dice,dice1,dice2,dice3
40,1.8449026354691311,0.4281816,0.36550477,0.35413158,0.5649084
41,2.1867081911114186,0.28892452,0.12005865,0.24510418,0.50161064
42,1.771311706707571,0.4467634,0.38813603,0.42452613,0.52762806
43,2.46106736939997,0.19362973,0.23303366,0.13076824,0.21708725
44,1.7496400377928574,0.44932103,0.44098857,0.40038854,0.506586
45,2.1925725750227416,0.2881406,0.13321246,0.34843922,0.3827701
46,1.789108021615663,0.43485993,0.38632554,0.39517105,0.5230832
47,1.937808986024076,0.37257165,0.24203534,0.35200304,0.52367646
48,1.737628921919446,0.44939178,0.4271804,0.38353133,0.5374635
49,1.8073381431586377,0.41892707,0.42007425,0.3368164,0.49989054
50,1.741545445554197,0.43617582,0.43681106,0.30493742,0.566779
51,1.8370964442283657,0.42555484,0.30477428,0.38929456,0.5825957
52,1.7236860854769942,0.4445674,0.39093193,0.36849025,0.57428
53,1.5468102808100472,0.506752,0.4083048,0.4906712,0.62127995
54,2.3172091674125914,0.23895667,0.052503165,0.16669138,0.49767545
55,1.7763790095828182,0.43462378,0.40436852,0.41522425,0.4842785
56,2.26279559423915,0.25646162,0.33894452,0.17203052,0.25840974
57,1.6105927443164947,0.48700708,0.43987995,0.4593666,0.5617746
58,2.258821636756544,0.2582593,0.10978317,0.23955022,0.42544448
59,1.660121895240295,0.4700707,0.43655637,0.417156,0.5564997
60,2.106609108609237,0.30898994,0.40168267,0.20956649,0.31572068
61,1.585919576607565,0.4927811,0.44790074,0.4336657,0.5967769
62,2.039001406299686,0.33756804,0.1429762,0.33594602,0.5337819
63,1.5888387726295037,0.48607832,0.43834478,0.4107766,0.6091136
64,1.5858577438945023,0.49569553,0.44967917,0.4184384,0.618969
65,2.1688068649098544,0.29948264,0.2537456,0.2063971,0.43830523
66,1.5371249846292137,0.5059469,0.49100024,0.46062362,0.56621677
67,2.2264390479627454,0.26781684,0.45099077,0.15572993,0.19672982
68,1.5901606004433275,0.49141154,0.4335918,0.46056667,0.5800761
69,2.1844678230557153,0.2822973,0.18442671,0.24677208,0.41569316
70,1.4863120436244164,0.52208865,0.47758234,0.46926582,0.6194177
71,2.093612330664095,0.31259823,0.38411862,0.21654128,0.33713475
72,1.526961614865001,0.5117692,0.438462,0.4970748,0.5997707
73,1.9339060435515705,0.36575258,0.2721782,0.32781744,0.4972621
74,1.4594017583280272,0.53079116,0.4538599,0.4990449,0.63946867
